0	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/SE-2014.txt	3.0323255477419704E-5	2.652235275169938E-5	9.856858665203349E-5	5.7302889344311724E-5	2.5746776229529418E-5	0.14534030896741815	8.659968245574014E-5	4.211684073180888E-5	0.400051394885629	0.45412735255084746	4.435927987259268E-5	6.94039325901952E-5
1	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/SE-2015.txt	2.153721283490606E-5	1.8837606553200217E-5	7.000873079546303E-5	4.069960511932899E-5	0.4103569265575954	0.02472192896614615	0.0016802006281759155	2.9913653679113296E-5	5.749791350868905E-5	0.5629216483513669	3.150635499973332E-5	4.929441922512539E-5
2	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/SE-2017.txt	2.104330445832624E-5	1.8405607680242014E-5	6.840323528224792E-5	0.0063660531135372065	1.7867384041988345E-5	0.09453492752469843	6.00972242333125E-5	2.9227650144696996E-5	5.617932593955956E-5	0.5254979228722263	3.078382638058697E-5	0.3732990889313771
3	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/SE-2016.txt	2.094393146942599E-5	1.8318690710935543E-5	6.808021405932613E-5	3.957846110293332E-5	1.7783008731086142E-5	0.04922656757846692	5.981342656225282E-5	2.9089628145387842E-5	5.5914029795407326E-5	0.40810683691477806	3.063845563602147E-5	0.5423264356605423
4	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/TE-2015.txt	1.814486631549356E-5	0.44527405318791147	0.002786443658857064	3.4288972284598916E-5	1.5406387123823803E-5	3.7198931786943144E-4	0.0014155506571420884	2.5201926134833145E-5	4.844136342210803E-5	0.5499424058941679	2.6543759582117568E-5	4.153000918903243E-5
5	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/AT-2018.txt	7.01445257482756E-4	1.59030086816263E-5	0.16814184920027647	3.435925746317778E-5	1.5437966975831775E-5	0.45474277849375633	0.018500032188376512	0.021206412723062992	0.01234727822218864	0.32149323758402526	0.0027596509607407107	4.161513696970797E-5
6	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/TE-2014.txt	1.4552736889125266E-5	1.2728607637905642E-5	5.94182003931054E-4	0.40034144096430035	1.2356392950306318E-5	0.011782763108768867	5.88437887381645E-4	2.0212714371239517E-5	3.885145275666692E-5	0.586539876889636	2.1288905772588342E-5	3.330833560426284E-5
7	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/TE-2016.txt	1.9472638379412946E-5	0.32491928578377066	0.01030796330341457	0.050528364603006935	1.653376773238048E-5	0.027474397906826868	5.5611585025504454E-5	2.70461069018316E-5	7.837479507675E-4	0.58579452120682	2.8486130599446806E-5	4.4569016754959094E-5
8	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/TE-2017.txt	1.1516934115558873E-5	1.007333099371181E-5	3.743687478346648E-5	2.1763942915068434E-5	9.778762895175782E-6	0.016682304526483296	3.289102115087109E-5	1.5996200679209003E-5	3.074676777992489E-5	0.5832020694005543	0.39905347304540834	8.919491922411159E-4
9	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/VG-2017.txt	3.2588499424433463E-5	2.8503657136252983E-5	0.40423794909932753	6.158359803438826E-5	2.7670142572977913E-5	0.04475522850631305	0.0013177114312141068	4.526310313117811E-5	8.700154173371762E-5	0.5394870989245711	4.767305963150102E-5	0.009871728436909725
10	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/VG-2016.txt	0.4558403482950733	2.461500606167641E-5	9.14800576195195E-5	5.3181970007220764E-5	2.3895204882149292E-5	0.05239783019737612	0.009598492198623734	3.9088021323662924E-5	7.513223537996058E-5	0.4711746656189728	4.116919615608035E-5	0.010640101998523707
11	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/VG-2014.txt	9.384316545472834E-5	8.208028782990637E-5	3.050460130414934E-4	1.773386280960695E-4	7.968006546766706E-5	0.02308306708322831	2.680051399848078E-4	1.3034146865163377E-4	0.5680218910124906	0.4074066374189082	1.3728127719123587E-4	2.1478843965551413E-4
12	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/VG-2015.txt	2.0861834775294227E-5	1.8246884519706093E-5	6.78133510532944E-5	3.9423320182036176E-5	1.771330232325771E-5	0.02237874966144904	0.38890691977214703	2.897560168823748E-5	0.06590887354076609	0.5225341557605964	3.0518358035210856E-5	4.7748612464466036E-5
13	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/VG-2018.txt	2.9880612450194087E-5	2.613519331494629E-5	0.014694606827256306	5.64664117297288E-5	2.5370938253292797E-5	0.026438890390214232	8.533554557480629E-5	4.150204111398455E-5	0.3908430052526573	0.5676467042308604	4.371174630077767E-5	6.839081027402557E-5
14	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/AT-2016.txt	2.381125636285147E-5	2.082660752526931E-5	7.740072261842862E-5	4.4996942677396904E-5	2.021758810741196E-5	0.19197592554154003	0.002752410150491539	0.3311100561303889	6.356892924721971E-5	0.47382145386859215	3.48330074884051E-5	5.449925496046455E-5
15	file:/Users/home/Desktop/text-analytics/abstract-track-year-20/AT-2017.txt	1.794904495832285E-5	1.5699201634047586E-5	0.3878997267963547	3.391892199202522E-5	1.5240119729882828E-5	0.1865318380050637	7.257671306959578E-4	2.4929944225833075E-5	4.79185789957264E-5	0.4246196731470442	2.6257296461618027E-5	4.1081812844055E-5
